type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,real_timestamp
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,5,1,1,1,0,0,0,0,-96,0,6,1,188749,0,374,0,0,0.359903,384,[118 97 23 0 0 0 0 0 0 0 0 0 1 -21 3 -23 4 -19 5 -18 7 -19 5 -20 4 -19 5 -19 6 -18 7 -16 6 -18 7 -20 8 -18 8 -18 7 -17 8 -18 8 -18 6 -18 6 -18 8 -16 7 -15 7 -16 7 -16 7 -16 7 -16 6 -17 0 0 5 -18 6 -16 6 -17 5 -17 4 -17 5 -17 5 -15 4 -17 4 -17 3 -19 3 -18 2 -17 2 -18 3 -17 2 -19 2 -19 2 -18 1 -19 1 -18 0 -20 0 -18 1 -19 2 -18 1 -19 -1 -17 0 -19 0 0 0 0 0 0 0 0 0 0 ],1778960308.604961
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-75,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,207641,0,66,0,0,0.378605,384,[66 32 4 0 0 0 0 0 0 0 0 0 -20 -2 -18 -2 -19 -2 -18 -4 -20 -4 -18 -6 -16 -4 -16 -6 -17 -5 -18 -5 -16 -7 -16 -6 -18 -7 -18 -7 -16 -7 -16 -7 -15 -6 -15 -7 -15 -6 -16 -7 -16 -7 -16 -7 -15 -8 -15 -7 -16 -8 -15 -6 0 0 -16 -7 -15 -6 -16 -6 -16 -7 -15 -4 -15 -5 -16 -6 -17 -5 -14 -5 -15 -6 -17 -5 -17 -4 -16 -5 -16 -3 -16 -5 -16 -3 -16 -3 -16 -2 -17 -3 -18 -4 -17 -3 -17 -3 -16 -3 -18 -3 -17 -3 -18 -3 0 0 0 0 0 0 0 0 0 0 ],1778960308.624179
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,1058065,0,66,0,0,1.22917,384,[66 32 4 0 0 0 0 0 0 0 0 0 -4 -20 -5 -22 -4 -22 -2 -21 -2 -20 -1 -22 -2 -21 1 -21 -1 -19 -1 -20 1 -21 2 -23 0 -19 2 -19 1 -20 2 -20 1 -20 1 -20 0 -18 2 -19 2 -19 2 -20 1 -19 3 -19 3 -20 2 -19 0 0 0 -19 0 -18 0 -19 1 -18 2 -17 0 -17 1 -19 -1 -19 0 -19 0 -19 -3 -19 -1 -19 -1 -17 0 -18 -4 -18 -2 -19 -1 -20 -3 -20 -3 -20 -4 -18 -3 -19 -4 -19 -4 -19 -2 -21 -5 -18 -5 -16 0 0 0 0 0 0 0 0 0 0 ],1778960309.474547
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1070591,0,37,0,0,1.24181,128,[37 80 2 0 0 0 0 0 0 0 0 0 17 17 16 16 17 18 17 20 16 17 13 17 16 19 12 18 13 17 12 19 15 21 14 21 12 20 12 20 11 19 13 23 13 19 11 18 11 20 11 19 12 17 11 19 11 17 11 19 11 19 10 19 0 0 11 18 13 19 12 19 14 18 12 17 13 17 13 18 11 17 14 16 11 17 14 19 13 16 15 17 13 18 14 17 14 20 15 19 14 18 15 19 15 16 14 17 15 17 15 17 15 17 15 15 14 15 0 0 0 0 0 0 0 0 0 0 ],1778960309.487032
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1142352,0,66,0,0,1.31346,128,[66 32 4 0 0 0 0 0 0 0 0 0 4 19 5 18 5 23 3 21 4 21 4 20 3 21 3 18 2 20 3 21 1 22 1 21 1 21 0 21 1 18 0 23 1 20 1 19 0 19 1 19 1 19 1 19 0 17 0 20 0 20 -1 19 0 0 2 20 2 20 2 19 3 20 2 18 3 19 2 19 3 18 4 18 2 20 3 21 3 18 4 19 3 19 4 21 3 21 4 22 4 20 5 20 5 19 5 20 6 20 5 19 4 20 5 19 5 19 0 0 0 0 0 0 0 0 0 0 ],1778960309.558369
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,2030751,0,66,0,0,2.20182,384,[66 32 4 0 0 0 0 0 0 0 0 0 -21 -5 -20 -5 -22 -5 -21 -6 -21 -7 -19 -9 -19 -8 -16 -8 -17 -7 -19 -10 -17 -11 -19 -11 -18 -10 -17 -9 -18 -9 -17 -10 -16 -11 -17 -11 -16 -11 -18 -10 -17 -9 -18 -9 -15 -10 -16 -10 -15 -11 -17 -8 0 0 -16 -8 -18 -10 -16 -9 -15 -10 -16 -9 -17 -7 -17 -7 -18 -9 -17 -7 -17 -8 -18 -8 -17 -6 -18 -7 -19 -7 -17 -7 -18 -6 -18 -6 -19 -6 -18 -6 -18 -4 -19 -6 -19 -6 -17 -5 -20 -4 -16 -6 -18 -5 0 0 0 0 0 0 0 0 0 0 ],1778960310.447731
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,2046042,0,37,0,0,2.21715,128,[37 80 2 0 0 0 0 0 0 0 0 0 -21 11 -21 11 -23 12 -25 10 -23 9 -21 9 -23 8 -20 8 -22 8 -21 8 -23 7 -25 8 -24 7 -24 6 -21 6 -24 7 -22 7 -21 6 -22 6 -21 6 -21 5 -22 6 -20 5 -21 5 -23 6 -21 4 0 0 -21 7 -22 8 -22 8 -21 9 -20 8 -20 9 -21 9 -20 8 -20 11 -19 8 -21 9 -19 9 -20 11 -21 10 -21 10 -22 10 -22 11 -21 11 -21 10 -20 12 -20 11 -18 12 -20 12 -21 12 -18 13 -18 12 0 0 0 0 0 0 0 0 0 0 ],1778960310.462913
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2048414,0,68,0,0,2.22374,384,[68 64 4 0 0 0 0 0 0 0 0 0 -18 -3 -17 -4 -19 -3 -18 -4 -19 -5 -17 -5 -16 -6 -17 -7 -17 -6 -17 -7 -17 -8 -16 -8 -18 -7 -17 -6 -15 -7 -16 -8 -16 -8 -15 -8 -16 -6 -15 -8 -15 -8 -15 -7 -14 -8 -15 -7 -16 -8 -15 -7 0 0 -14 -7 -16 -6 -15 -6 -15 -6 -15 -5 -15 -6 -15 -6 -15 -5 -15 -6 -16 -5 -17 -5 -17 -4 -16 -4 -16 -4 -18 -5 -17 -3 -18 -4 -16 -4 -17 -4 -17 -3 -17 -4 -17 -2 -17 -3 -18 -3 -16 -2 -16 -2 0 0 0 0 0 0 0 0 0 0 ],1778960310.469373
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-73,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2066194,0,68,0,0,2.23753,384,[68 64 4 0 0 0 0 0 0 0 0 0 14 10 13 11 12 10 13 12 12 11 11 13 14 10 10 13 11 13 11 13 11 14 10 14 10 14 11 14 7 13 8 13 9 14 8 13 9 11 10 11 9 12 9 12 7 13 9 13 9 12 8 13 0 0 8 12 8 12 8 12 10 12 9 13 11 11 9 12 10 11 9 11 9 11 10 10 10 11 11 11 10 11 11 10 12 12 11 13 12 12 12 11 12 9 11 10 12 10 12 10 13 12 12 10 12 9 0 0 0 0 0 0 0 0 0 0 ],1778960310.482638
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-73,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2073608,0,68,0,0,2.2444,384,[68 64 4 0 0 0 0 0 0 0 0 0 -17 -1 -18 -2 -18 -2 -19 -4 -19 -3 -18 -3 -17 -5 -17 -4 -17 -5 -18 -5 -17 -5 -16 -6 -18 -6 -17 -5 -16 -6 -16 -6 -16 -8 -16 -7 -16 -7 -16 -7 -16 -7 -15 -7 -14 -8 -16 -7 -16 -6 -15 -7 0 0 -14 -8 -15 -6 -15 -8 -15 -7 -14 -6 -15 -7 -16 -7 -16 -6 -14 -6 -15 -4 -17 -6 -16 -5 -15 -5 -16 -5 -17 -6 -18 -5 -17 -4 -18 -5 -16 -4 -16 -5 -17 -5 -16 -5 -17 -3 -17 -3 -16 -5 -16 -3 0 0 0 0 0 0 0 0 0 0 ],1778960310.490155
