type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,real_timestamp
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460787032,0,68,0,0,460.958,384,[68 64 4 0 0 0 0 0 0 0 0 0 2 -10 2 -10 4 -11 4 -13 4 -13 3 -12 4 -13 5 -12 6 -12 4 -11 4 -13 6 -13 7 -14 5 -13 6 -13 6 -14 7 -14 6 -12 7 -14 7 -14 7 -13 7 -14 6 -12 6 -14 7 -15 8 -14 0 0 8 -14 7 -13 8 -13 7 -15 7 -15 7 -16 7 -15 8 -15 6 -14 6 -15 5 -16 6 -15 7 -15 6 -16 6 -15 7 -17 8 -16 7 -18 7 -17 6 -17 7 -17 6 -17 6 -16 5 -18 6 -17 6 -17 0 0 0 0 0 0 0 0 0 0 ],1786836758.950849
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-73,11,1,2,1,1,1,0,0,0,0,-96,0,6,1,460796334,0,68,0,0,460.967,384,[68 64 4 0 0 0 0 0 0 0 0 0 2 -10 3 -10 3 -11 4 -11 4 -11 3 -10 5 -10 5 -10 4 -11 4 -11 6 -11 7 -11 6 -11 6 -12 7 -11 9 -11 9 -11 9 -9 9 -10 9 -12 9 -11 9 -12 9 -10 9 -12 10 -11 11 -11 0 0 10 -10 11 -10 10 -12 10 -10 12 -10 10 -12 11 -10 9 -11 12 -10 9 -9 11 -10 8 -10 13 -7 12 -12 10 -8 22 -12 16 -10 15 -8 11 -22 16 -15 10 -9 19 -11 10 -12 9 -15 13 -14 15 -20 0 0 0 0 0 0 0 0 0 0 ],1786836758.953333
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-76,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460803585,0,68,0,0,460.975,384,[68 64 4 0 0 0 0 0 0 0 0 0 2 -22 3 -22 7 -33 10 -40 2 -33 12 -34 5 -33 3 -26 11 -21 7 -33 14 -43 22 -41 12 -44 10 -40 11 -31 29 -33 14 -51 6 -35 20 -41 10 -31 9 -30 17 -30 12 -42 3 -39 36 -40 26 -51 0 0 23 -46 21 -45 22 -56 30 -35 22 -49 25 -39 25 -60 21 -51 -23 -38 -20 -46 16 -59 15 -43 6 -52 13 -59 12 -36 1 -61 9 -64 8 -67 20 -59 2 -51 17 -59 10 -48 6 -49 -3 -65 16 -52 11 -62 0 0 0 0 0 0 0 0 0 0 ],1786836758.968397
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460815365,0,68,0,0,460.986,384,[68 64 4 0 0 0 0 0 0 0 0 0 -2 -12 -2 -12 -1 -12 0 -14 -2 -13 -1 -13 -1 -15 -1 -14 -1 -16 1 -16 1 -16 1 -16 1 -18 1 -16 1 -17 1 -17 0 -17 1 -18 1 -18 1 -18 1 -19 3 -18 2 -17 2 -17 3 -18 3 -18 0 0 3 -18 1 -19 2 -18 2 -19 1 -18 3 -19 2 -20 2 -19 1 -19 0 -20 0 -20 0 -20 2 -19 0 -20 0 -20 0 -19 3 -21 1 -20 1 -21 0 -20 1 -21 1 -22 2 -22 0 -22 0 -20 1 -22 0 0 0 0 0 0 0 0 0 0 ],1786836758.968397
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460825013,0,68,0,0,460.996,384,[68 64 4 0 0 0 0 0 0 0 0 0 8 8 9 8 7 10 8 11 8 11 7 11 9 10 9 9 8 11 9 10 8 12 9 13 8 14 9 12 8 12 8 12 9 13 8 12 9 14 9 14 8 14 8 14 7 13 8 14 8 14 8 14 0 0 8 15 8 14 9 15 9 14 8 14 9 16 7 15 9 15 9 16 9 16 11 15 9 15 11 16 11 15 10 15 12 16 10 17 12 16 11 16 11 15 11 17 11 18 12 16 12 16 12 16 12 17 0 0 0 0 0 0 0 0 0 0 ],1786836758.986466
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460832565,0,68,0,0,461.003,384,[68 64 4 0 0 0 0 0 0 0 0 0 5 -11 5 -9 5 -11 6 -10 6 -10 7 -12 7 -10 7 -9 7 -11 7 -11 8 -12 8 -11 8 -11 8 -11 10 -11 9 -11 10 -11 7 -11 9 -13 9 -11 9 -11 9 -12 9 -12 10 -12 10 -11 11 -12 0 0 9 -12 10 -12 12 -12 11 -12 10 -11 10 -12 10 -13 10 -14 10 -13 10 -13 10 -14 9 -13 10 -15 11 -15 10 -15 10 -13 10 -14 10 -15 11 -15 11 -14 9 -15 9 -14 10 -16 12 -16 11 -14 8 -15 0 0 0 0 0 0 0 0 0 0 ],1786836758.986466
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-73,11,1,2,1,1,1,0,0,0,0,-96,0,6,1,460848673,0,68,0,0,461.019,384,[68 64 4 0 0 0 0 0 0 0 0 0 7 -9 8 -10 9 -12 9 -12 10 -11 8 -11 9 -12 9 -11 10 -10 10 -11 11 -11 12 -12 11 -12 13 -13 11 -12 13 -11 13 -12 12 -11 12 -13 13 -13 11 -11 13 -13 12 -11 13 -13 13 -11 14 -12 0 0 13 -13 14 -13 13 -12 13 -13 14 -12 13 -14 13 -14 12 -14 13 -16 12 -15 14 -16 11 -14 12 -15 13 -15 12 -15 14 -17 13 -16 12 -16 12 -16 12 -16 14 -17 13 -16 12 -18 11 -18 11 -16 13 -18 0 0 0 0 0 0 0 0 0 0 ],1786836759.000664
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460853514,0,68,0,0,461.026,384,[68 64 4 0 0 0 0 0 0 0 0 0 -13 -1 -12 -2 -14 -3 -13 -2 -15 0 -13 -2 -15 -2 -14 -3 -15 -3 -15 -3 -16 -6 -15 -5 -16 -5 -16 -4 -17 -3 -16 -6 -16 -4 -18 -6 -16 -4 -16 -4 -17 -5 -17 -6 -17 -5 -17 -5 -17 -6 -17 -6 0 0 -17 -6 -17 -4 -18 -6 -17 -5 -17 -4 -19 -5 -18 -4 -18 -4 -19 -5 -21 -4 -20 -4 -19 -4 -19 -3 -18 -4 -20 -5 -20 -3 -21 -5 -20 -3 -21 -3 -21 -3 -21 -6 -20 -2 -22 -3 -21 -3 -20 -4 -21 -4 0 0 0 0 0 0 0 0 0 0 ],1786836759.016663
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-73,11,1,2,1,1,1,0,0,0,0,-96,0,6,1,460865510,0,68,0,0,461.036,384,[68 64 4 0 0 0 0 0 0 0 0 0 9 6 8 7 9 6 9 8 10 8 9 9 10 8 9 8 9 9 9 9 9 9 10 10 10 10 9 10 8 11 9 11 11 12 10 11 10 11 9 13 9 12 9 13 8 11 9 13 10 14 10 12 0 0 9 13 10 14 10 15 10 12 9 12 10 13 9 13 11 12 10 12 11 12 11 12 10 13 11 14 10 13 11 13 12 14 12 14 12 13 12 13 12 12 11 12 11 14 12 15 13 14 12 14 12 13 0 0 0 0 0 0 0 0 0 0 ],1786836759.016663
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460876099,0,68,0,0,461.047,384,[68 64 4 0 0 0 0 0 0 0 0 0 -13 -2 -11 0 -13 -1 -14 -1 -12 -3 -13 -2 -15 -4 -15 -3 -14 -3 -15 -3 -17 -4 -15 -6 -16 -4 -16 -3 -16 -6 -17 -5 -17 -6 -16 -5 -16 -5 -16 -6 -17 -8 -17 -6 -16 -5 -17 -6 -18 -6 -17 -6 0 0 -17 -7 -17 -7 -17 -8 -17 -6 -17 -7 -18 -6 -17 -6 -17 -7 -17 -7 -18 -6 -19 -6 -18 -6 -18 -7 -18 -6 -19 -6 -20 -7 -19 -6 -20 -6 -20 -5 -20 -6 -20 -5 -20 -6 -21 -6 -21 -5 -20 -6 -21 -6 0 0 0 0 0 0 0 0 0 0 ],1786836759.032412
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460881566,0,68,0,0,461.054,384,[68 64 4 0 0 0 0 0 0 0 0 0 -10 6 -10 5 -14 8 -12 6 -11 7 -14 6 -13 4 -13 6 -14 6 -14 8 -14 6 -15 5 -15 6 -14 6 -15 5 -16 4 -15 4 -16 5 -16 6 -17 7 -17 5 -16 5 -16 6 -16 5 -16 6 -17 5 0 0 -18 5 -18 6 -17 6 -18 5 -16 6 -18 6 -18 7 -18 6 -18 6 -19 6 -18 8 -19 8 -18 8 -18 7 -17 7 -18 9 -20 8 -17 10 -19 9 -20 8 -19 9 -18 8 -19 9 -18 11 -19 9 -19 9 0 0 0 0 0 0 0 0 0 0 ],1786836759.032412
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460893332,0,68,0,0,461.064,384,[68 64 4 0 0 0 0 0 0 0 0 0 10 -2 11 1 12 0 10 0 13 -1 12 1 13 1 11 1 12 3 14 0 14 1 14 1 14 1 14 3 13 3 14 3 14 3 12 1 13 3 14 3 14 3 14 3 14 2 15 4 14 3 15 4 0 0 14 4 14 5 14 5 15 5 15 2 14 4 15 5 16 4 14 4 15 3 16 3 15 3 15 3 16 4 17 4 17 3 16 4 18 3 17 3 16 4 18 3 19 4 17 1 16 4 18 2 19 4 0 0 0 0 0 0 0 0 0 0 ],1786836759.048309
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-73,11,1,2,1,1,1,0,0,0,0,-96,0,6,1,460907071,0,68,0,0,461.078,384,[68 64 4 0 0 0 0 0 0 0 0 0 -9 3 -11 5 -12 4 -13 5 -12 5 -12 4 -13 4 -13 3 -11 4 -13 5 -15 5 -15 4 -15 3 -16 3 -14 3 -16 4 -15 5 -13 4 -14 4 -15 5 -14 3 -15 3 -15 3 -16 3 -16 3 -16 3 0 0 -17 3 -17 3 -17 3 -16 4 -15 4 -17 4 -17 3 -17 4 -18 4 -16 4 -17 5 -17 5 -17 5 -17 5 -18 5 -19 5 -18 4 -18 6 -19 5 -18 6 -18 5 -18 5 -18 5 -18 7 -19 5 -18 6 0 0 0 0 0 0 0 0 0 0 ],1786836759.064106
